dataset,sample_id,prompt_id,client_id,split,official_filename
AIGCIQA2023,aigciqa2023_Lafite_1524,AIGCIQA-081,Lafite,test,081-1.png
AIGCIQA2023,aigciqa2023_Lafite_1502,AIGCIQA-075,Lafite,test,075-3.png
AIGCIQA2023,aigciqa2023_Lafite_1261,AIGCIQA-015,Lafite,train,015-2.png
AIGCIQA2023,aigciqa2023_Lafite_1468,AIGCIQA-067,Lafite,train,067-1.png
AIGCIQA2023,aigciqa2023_Lafite_1324,AIGCIQA-031,Lafite,test,031-1.png
AIGCIQA2023,aigciqa2023_Lafite_1434,AIGCIQA-058,Lafite,train,058-3.png
AIGCIQA2023,aigciqa2023_Lafite_1404,AIGCIQA-051,Lafite,train,051-1.png
AIGCIQA2023,aigciqa2023_Lafite_1597,AIGCIQA-099,Lafite,train,099-2.png
AIGCIQA2023,aigciqa2023_Lafite_1493,AIGCIQA-073,Lafite,train,073-2.png
AIGCIQA2023,aigciqa2023_Lafite_1299,AIGCIQA-024,Lafite,train,024-4.png
AIGCIQA2023,aigciqa2023_Lafite_1239,AIGCIQA-009,Lafite,train,009-4.png
AIGCIQA2023,aigciqa2023_Lafite_1276,AIGCIQA-019,Lafite,train,019-1.png
AIGCIQA2023,aigciqa2023_Lafite_1236,AIGCIQA-009,Lafite,train,009-1.png
AIGCIQA2023,aigciqa2023_Lafite_1400,AIGCIQA-050,Lafite,train,050-1.png
AIGCIQA2023,aigciqa2023_Lafite_1382,AIGCIQA-045,Lafite,train,045-3.png
AIGCIQA2023,aigciqa2023_Lafite_1595,AIGCIQA-098,Lafite,train,098-4.png
AIGCIQA2023,aigciqa2023_Lafite_1296,AIGCIQA-024,Lafite,train,024-1.png
AIGCIQA2023,aigciqa2023_Lafite_1372,AIGCIQA-043,Lafite,train,043-1.png
AIGCIQA2023,aigciqa2023_Lafite_1245,AIGCIQA-011,Lafite,test,011-2.png
AIGCIQA2023,aigciqa2023_Lafite_1424,AIGCIQA-056,Lafite,train,056-1.png
AIGCIQA2023,aigciqa2023_Lafite_1488,AIGCIQA-072,Lafite,train,072-1.png
AIGCIQA2023,aigciqa2023_Lafite_1429,AIGCIQA-057,Lafite,val,057-2.png
AIGCIQA2023,aigciqa2023_Lafite_1242,AIGCIQA-010,Lafite,train,010-3.png
AIGCIQA2023,aigciqa2023_Lafite_1336,AIGCIQA-034,Lafite,train,034-1.png
AIGCIQA2023,aigciqa2023_Lafite_1308,AIGCIQA-027,Lafite,val,027-1.png
AIGCIQA2023,aigciqa2023_Lafite_1587,AIGCIQA-096,Lafite,train,096-4.png
AIGCIQA2023,aigciqa2023_Lafite_1512,AIGCIQA-078,Lafite,train,078-1.png
AIGCIQA2023,aigciqa2023_Lafite_1480,AIGCIQA-070,Lafite,train,070-1.png
AIGCIQA2023,aigciqa2023_Lafite_1590,AIGCIQA-097,Lafite,val,097-3.png
AIGCIQA2023,aigciqa2023_Lafite_1303,AIGCIQA-025,Lafite,val,025-4.png
AIGCIQA2023,aigciqa2023_Lafite_1326,AIGCIQA-031,Lafite,test,031-3.png
AIGCIQA2023,aigciqa2023_Lafite_1453,AIGCIQA-063,Lafite,train,063-2.png
AIGCIQA2023,aigciqa2023_Lafite_1295,AIGCIQA-023,Lafite,train,023-4.png
AIGCIQA2023,aigciqa2023_Lafite_1431,AIGCIQA-057,Lafite,val,057-4.png
AIGCIQA2023,aigciqa2023_Lafite_1547,AIGCIQA-086,Lafite,test,086-4.png
AIGCIQA2023,aigciqa2023_Lafite_1491,AIGCIQA-072,Lafite,train,072-4.png
AIGCIQA2023,aigciqa2023_Lafite_1210,AIGCIQA-002,Lafite,train,002-3.png
AIGCIQA2023,aigciqa2023_Lafite_1332,AIGCIQA-033,Lafite,train,033-1.png
AIGCIQA2023,aigciqa2023_Lafite_1374,AIGCIQA-043,Lafite,train,043-3.png
AIGCIQA2023,aigciqa2023_Lafite_1208,AIGCIQA-002,Lafite,train,002-1.png
AIGCIQA2023,aigciqa2023_Lafite_1571,AIGCIQA-092,Lafite,train,092-4.png
AIGCIQA2023,aigciqa2023_Lafite_1596,AIGCIQA-099,Lafite,train,099-1.png
AIGCIQA2023,aigciqa2023_Lafite_1287,AIGCIQA-021,Lafite,train,021-4.png
AIGCIQA2023,aigciqa2023_Lafite_1478,AIGCIQA-069,Lafite,test,069-3.png
AIGCIQA2023,aigciqa2023_Lafite_1366,AIGCIQA-041,Lafite,train,041-3.png
AIGCIQA2023,aigciqa2023_Lafite_1247,AIGCIQA-011,Lafite,test,011-4.png
AIGCIQA2023,aigciqa2023_Lafite_1265,AIGCIQA-016,Lafite,train,016-2.png
AIGCIQA2023,aigciqa2023_Lafite_1591,AIGCIQA-097,Lafite,val,097-4.png
AIGCIQA2023,aigciqa2023_Lafite_1411,AIGCIQA-052,Lafite,train,052-4.png
AIGCIQA2023,aigciqa2023_Lafite_1584,AIGCIQA-096,Lafite,train,096-1.png
AIGCIQA2023,aigciqa2023_Lafite_1224,AIGCIQA-006,Lafite,train,006-1.png
AIGCIQA2023,aigciqa2023_Lafite_1306,AIGCIQA-026,Lafite,train,026-3.png
AIGCIQA2023,aigciqa2023_Lafite_1448,AIGCIQA-062,Lafite,train,062-1.png
AIGCIQA2023,aigciqa2023_Lafite_1550,AIGCIQA-087,Lafite,train,087-3.png
AIGCIQA2023,aigciqa2023_Lafite_1286,AIGCIQA-021,Lafite,train,021-3.png
AIGCIQA2023,aigciqa2023_Lafite_1305,AIGCIQA-026,Lafite,train,026-2.png
AIGCIQA2023,aigciqa2023_Lafite_1511,AIGCIQA-077,Lafite,val,077-4.png
AIGCIQA2023,aigciqa2023_Lafite_1378,AIGCIQA-044,Lafite,train,044-3.png
AIGCIQA2023,aigciqa2023_Lafite_1533,AIGCIQA-083,Lafite,train,083-2.png
AIGCIQA2023,aigciqa2023_Lafite_1490,AIGCIQA-072,Lafite,train,072-3.png
AIGCIQA2023,aigciqa2023_Lafite_1420,AIGCIQA-055,Lafite,train,055-1.png
AIGCIQA2023,aigciqa2023_Lafite_1536,AIGCIQA-084,Lafite,val,084-1.png
AIGCIQA2023,aigciqa2023_Lafite_1554,AIGCIQA-088,Lafite,val,088-3.png
AIGCIQA2023,aigciqa2023_Lafite_1310,AIGCIQA-027,Lafite,val,027-3.png
AIGCIQA2023,aigciqa2023_Lafite_1329,AIGCIQA-032,Lafite,train,032-2.png
AIGCIQA2023,aigciqa2023_Lafite_1548,AIGCIQA-087,Lafite,train,087-1.png
AIGCIQA2023,aigciqa2023_Lafite_1275,AIGCIQA-018,Lafite,train,018-4.png
AIGCIQA2023,aigciqa2023_Lafite_1580,AIGCIQA-095,Lafite,val,095-1.png
AIGCIQA2023,aigciqa2023_Lafite_1544,AIGCIQA-086,Lafite,test,086-1.png
AIGCIQA2023,aigciqa2023_Lafite_1283,AIGCIQA-020,Lafite,train,020-4.png
AIGCIQA2023,aigciqa2023_Lafite_1557,AIGCIQA-089,Lafite,val,089-2.png
AIGCIQA2023,aigciqa2023_Lafite_1349,AIGCIQA-037,Lafite,train,037-2.png
AIGCIQA2023,aigciqa2023_Lafite_1416,AIGCIQA-054,Lafite,test,054-1.png
AIGCIQA2023,aigciqa2023_Lafite_1460,AIGCIQA-065,Lafite,train,065-1.png
AIGCIQA2023,aigciqa2023_Lafite_1455,AIGCIQA-063,Lafite,train,063-4.png
AIGCIQA2023,aigciqa2023_Lafite_1407,AIGCIQA-051,Lafite,train,051-4.png
AIGCIQA2023,aigciqa2023_Lafite_1477,AIGCIQA-069,Lafite,test,069-2.png
AIGCIQA2023,aigciqa2023_Lafite_1394,AIGCIQA-048,Lafite,train,048-3.png
AIGCIQA2023,aigciqa2023_Lafite_1535,AIGCIQA-083,Lafite,train,083-4.png
AIGCIQA2023,aigciqa2023_Lafite_1218,AIGCIQA-004,Lafite,test,004-3.png
AIGCIQA2023,aigciqa2023_Lafite_1486,AIGCIQA-071,Lafite,val,071-3.png
AIGCIQA2023,aigciqa2023_Lafite_1325,AIGCIQA-031,Lafite,test,031-2.png
AIGCIQA2023,aigciqa2023_Lafite_1379,AIGCIQA-044,Lafite,train,044-4.png
AIGCIQA2023,aigciqa2023_Lafite_1309,AIGCIQA-027,Lafite,val,027-2.png
AIGCIQA2023,aigciqa2023_Lafite_1523,AIGCIQA-080,Lafite,train,080-4.png
AIGCIQA2023,aigciqa2023_Lafite_1322,AIGCIQA-030,Lafite,train,030-3.png
AIGCIQA2023,aigciqa2023_Lafite_1514,AIGCIQA-078,Lafite,train,078-3.png
AIGCIQA2023,aigciqa2023_Lafite_1501,AIGCIQA-075,Lafite,test,075-2.png
AIGCIQA2023,aigciqa2023_Lafite_1592,AIGCIQA-098,Lafite,train,098-1.png
AIGCIQA2023,aigciqa2023_Lafite_1549,AIGCIQA-087,Lafite,train,087-2.png
AIGCIQA2023,aigciqa2023_Lafite_1277,AIGCIQA-019,Lafite,train,019-2.png
AIGCIQA2023,aigciqa2023_Lafite_1333,AIGCIQA-033,Lafite,train,033-2.png
AIGCIQA2023,aigciqa2023_Lafite_1368,AIGCIQA-042,Lafite,train,042-1.png
AIGCIQA2023,aigciqa2023_Lafite_1560,AIGCIQA-090,Lafite,train,090-1.png
AIGCIQA2023,aigciqa2023_Lafite_1357,AIGCIQA-039,Lafite,train,039-2.png
AIGCIQA2023,aigciqa2023_Lafite_1256,AIGCIQA-014,Lafite,test,014-1.png
AIGCIQA2023,aigciqa2023_Lafite_1542,AIGCIQA-085,Lafite,train,085-3.png
AIGCIQA2023,aigciqa2023_Lafite_1507,AIGCIQA-076,Lafite,train,076-4.png
AIGCIQA2023,aigciqa2023_Lafite_1227,AIGCIQA-006,Lafite,train,006-4.png
AIGCIQA2023,aigciqa2023_Lafite_1513,AIGCIQA-078,Lafite,train,078-2.png
AIGCIQA2023,aigciqa2023_Lafite_1515,AIGCIQA-078,Lafite,train,078-4.png
AIGCIQA2023,aigciqa2023_Lafite_1292,AIGCIQA-023,Lafite,train,023-1.png
AIGCIQA2023,aigciqa2023_Lafite_1314,AIGCIQA-028,Lafite,test,028-3.png
AIGCIQA2023,aigciqa2023_Lafite_1568,AIGCIQA-092,Lafite,train,092-1.png
AIGCIQA2023,aigciqa2023_Lafite_1461,AIGCIQA-065,Lafite,train,065-2.png
AIGCIQA2023,aigciqa2023_Lafite_1229,AIGCIQA-007,Lafite,train,007-2.png
AIGCIQA2023,aigciqa2023_Lafite_1495,AIGCIQA-073,Lafite,train,073-4.png
AIGCIQA2023,aigciqa2023_Lafite_1307,AIGCIQA-026,Lafite,train,026-4.png
AIGCIQA2023,aigciqa2023_Lafite_1457,AIGCIQA-064,Lafite,val,064-2.png
AIGCIQA2023,aigciqa2023_Lafite_1213,AIGCIQA-003,Lafite,test,003-2.png
AIGCIQA2023,aigciqa2023_Lafite_1522,AIGCIQA-080,Lafite,train,080-3.png
AIGCIQA2023,aigciqa2023_Lafite_1506,AIGCIQA-076,Lafite,train,076-3.png
AIGCIQA2023,aigciqa2023_Lafite_1556,AIGCIQA-089,Lafite,val,089-1.png
AIGCIQA2023,aigciqa2023_Lafite_1282,AIGCIQA-020,Lafite,train,020-3.png
AIGCIQA2023,aigciqa2023_Lafite_1418,AIGCIQA-054,Lafite,test,054-3.png
AIGCIQA2023,aigciqa2023_Lafite_1260,AIGCIQA-015,Lafite,train,015-1.png
AIGCIQA2023,aigciqa2023_Lafite_1570,AIGCIQA-092,Lafite,train,092-3.png
AIGCIQA2023,aigciqa2023_Lafite_1203,AIGCIQA-000,Lafite,val,000-4.png
AIGCIQA2023,aigciqa2023_Lafite_1406,AIGCIQA-051,Lafite,train,051-3.png
AIGCIQA2023,aigciqa2023_Lafite_1206,AIGCIQA-001,Lafite,train,001-3.png
AIGCIQA2023,aigciqa2023_Lafite_1484,AIGCIQA-071,Lafite,val,071-1.png
AIGCIQA2023,aigciqa2023_Lafite_1228,AIGCIQA-007,Lafite,train,007-1.png
AIGCIQA2023,aigciqa2023_Lafite_1244,AIGCIQA-011,Lafite,test,011-1.png
AIGCIQA2023,aigciqa2023_Lafite_1264,AIGCIQA-016,Lafite,train,016-1.png
AIGCIQA2023,aigciqa2023_Lafite_1338,AIGCIQA-034,Lafite,train,034-3.png
AIGCIQA2023,aigciqa2023_Lafite_1233,AIGCIQA-008,Lafite,train,008-2.png
AIGCIQA2023,aigciqa2023_Lafite_1422,AIGCIQA-055,Lafite,train,055-3.png
AIGCIQA2023,aigciqa2023_Lafite_1444,AIGCIQA-061,Lafite,train,061-1.png
AIGCIQA2023,aigciqa2023_Lafite_1200,AIGCIQA-000,Lafite,val,000-1.png
AIGCIQA2023,aigciqa2023_Lafite_1574,AIGCIQA-093,Lafite,val,093-3.png
AIGCIQA2023,aigciqa2023_Lafite_1582,AIGCIQA-095,Lafite,val,095-3.png
AIGCIQA2023,aigciqa2023_Lafite_1583,AIGCIQA-095,Lafite,val,095-4.png
AIGCIQA2023,aigciqa2023_Lafite_1519,AIGCIQA-079,Lafite,train,079-4.png
AIGCIQA2023,aigciqa2023_Lafite_1516,AIGCIQA-079,Lafite,train,079-1.png
AIGCIQA2023,aigciqa2023_Lafite_1475,AIGCIQA-068,Lafite,train,068-4.png
AIGCIQA2023,aigciqa2023_Lafite_1463,AIGCIQA-065,Lafite,train,065-4.png
AIGCIQA2023,aigciqa2023_Lafite_1566,AIGCIQA-091,Lafite,train,091-3.png
AIGCIQA2023,aigciqa2023_Lafite_1350,AIGCIQA-037,Lafite,train,037-3.png
AIGCIQA2023,aigciqa2023_Lafite_1253,AIGCIQA-013,Lafite,test,013-2.png
AIGCIQA2023,aigciqa2023_Lafite_1341,AIGCIQA-035,Lafite,test,035-2.png
AIGCIQA2023,aigciqa2023_Lafite_1564,AIGCIQA-091,Lafite,train,091-1.png
AIGCIQA2023,aigciqa2023_Lafite_1466,AIGCIQA-066,Lafite,train,066-3.png
AIGCIQA2023,aigciqa2023_Lafite_1532,AIGCIQA-083,Lafite,train,083-1.png
AIGCIQA2023,aigciqa2023_Lafite_1252,AIGCIQA-013,Lafite,test,013-1.png
AIGCIQA2023,aigciqa2023_Lafite_1344,AIGCIQA-036,Lafite,train,036-1.png
AIGCIQA2023,aigciqa2023_Lafite_1449,AIGCIQA-062,Lafite,train,062-2.png
AIGCIQA2023,aigciqa2023_Lafite_1505,AIGCIQA-076,Lafite,train,076-2.png
AIGCIQA2023,aigciqa2023_Lafite_1262,AIGCIQA-015,Lafite,train,015-3.png
AIGCIQA2023,aigciqa2023_Lafite_1285,AIGCIQA-021,Lafite,train,021-2.png
AIGCIQA2023,aigciqa2023_Lafite_1401,AIGCIQA-050,Lafite,train,050-2.png
AIGCIQA2023,aigciqa2023_Lafite_1555,AIGCIQA-088,Lafite,val,088-4.png
AIGCIQA2023,aigciqa2023_Lafite_1205,AIGCIQA-001,Lafite,train,001-2.png
AIGCIQA2023,aigciqa2023_Lafite_1352,AIGCIQA-038,Lafite,train,038-1.png
AIGCIQA2023,aigciqa2023_Lafite_1363,AIGCIQA-040,Lafite,train,040-4.png
AIGCIQA2023,aigciqa2023_Lafite_1364,AIGCIQA-041,Lafite,train,041-1.png
AIGCIQA2023,aigciqa2023_Lafite_1569,AIGCIQA-092,Lafite,train,092-2.png
AIGCIQA2023,aigciqa2023_Lafite_1369,AIGCIQA-042,Lafite,train,042-2.png
AIGCIQA2023,aigciqa2023_Lafite_1585,AIGCIQA-096,Lafite,train,096-2.png
AIGCIQA2023,aigciqa2023_Lafite_1316,AIGCIQA-029,Lafite,val,029-1.png
AIGCIQA2023,aigciqa2023_Lafite_1410,AIGCIQA-052,Lafite,train,052-3.png
AIGCIQA2023,aigciqa2023_Lafite_1577,AIGCIQA-094,Lafite,test,094-2.png
AIGCIQA2023,aigciqa2023_Lafite_1231,AIGCIQA-007,Lafite,train,007-4.png
AIGCIQA2023,aigciqa2023_Lafite_1248,AIGCIQA-012,Lafite,train,012-1.png
AIGCIQA2023,aigciqa2023_Lafite_1540,AIGCIQA-085,Lafite,train,085-1.png
AIGCIQA2023,aigciqa2023_Lafite_1572,AIGCIQA-093,Lafite,val,093-1.png
AIGCIQA2023,aigciqa2023_Lafite_1215,AIGCIQA-003,Lafite,test,003-4.png
AIGCIQA2023,aigciqa2023_Lafite_1291,AIGCIQA-022,Lafite,train,022-4.png
AIGCIQA2023,aigciqa2023_Lafite_1365,AIGCIQA-041,Lafite,train,041-2.png
AIGCIQA2023,aigciqa2023_Lafite_1430,AIGCIQA-057,Lafite,val,057-3.png
AIGCIQA2023,aigciqa2023_Lafite_1543,AIGCIQA-085,Lafite,train,085-4.png
AIGCIQA2023,aigciqa2023_Lafite_1294,AIGCIQA-023,Lafite,train,023-3.png
AIGCIQA2023,aigciqa2023_Lafite_1375,AIGCIQA-043,Lafite,train,043-4.png
AIGCIQA2023,aigciqa2023_Lafite_1451,AIGCIQA-062,Lafite,train,062-4.png
AIGCIQA2023,aigciqa2023_Lafite_1576,AIGCIQA-094,Lafite,test,094-1.png
AIGCIQA2023,aigciqa2023_Lafite_1385,AIGCIQA-046,Lafite,train,046-2.png
AIGCIQA2023,aigciqa2023_Lafite_1473,AIGCIQA-068,Lafite,train,068-2.png
AIGCIQA2023,aigciqa2023_Lafite_1458,AIGCIQA-064,Lafite,val,064-3.png
AIGCIQA2023,aigciqa2023_Lafite_1427,AIGCIQA-056,Lafite,train,056-4.png
AIGCIQA2023,aigciqa2023_Lafite_1311,AIGCIQA-027,Lafite,val,027-4.png
AIGCIQA2023,aigciqa2023_Lafite_1469,AIGCIQA-067,Lafite,train,067-2.png
AIGCIQA2023,aigciqa2023_Lafite_1216,AIGCIQA-004,Lafite,test,004-1.png
AIGCIQA2023,aigciqa2023_Lafite_1343,AIGCIQA-035,Lafite,test,035-4.png
AIGCIQA2023,aigciqa2023_Lafite_1408,AIGCIQA-052,Lafite,train,052-1.png
AIGCIQA2023,aigciqa2023_Lafite_1450,AIGCIQA-062,Lafite,train,062-3.png
AIGCIQA2023,aigciqa2023_Lafite_1250,AIGCIQA-012,Lafite,train,012-3.png
AIGCIQA2023,aigciqa2023_Lafite_1545,AIGCIQA-086,Lafite,test,086-2.png
AIGCIQA2023,aigciqa2023_Lafite_1279,AIGCIQA-019,Lafite,train,019-4.png
AIGCIQA2023,aigciqa2023_Lafite_1414,AIGCIQA-053,Lafite,val,053-3.png
AIGCIQA2023,aigciqa2023_Lafite_1389,AIGCIQA-047,Lafite,train,047-2.png
AIGCIQA2023,aigciqa2023_Lafite_1497,AIGCIQA-074,Lafite,train,074-2.png
AIGCIQA2023,aigciqa2023_Lafite_1398,AIGCIQA-049,Lafite,train,049-3.png
AIGCIQA2023,aigciqa2023_Lafite_1269,AIGCIQA-017,Lafite,test,017-2.png
AIGCIQA2023,aigciqa2023_Lafite_1320,AIGCIQA-030,Lafite,train,030-1.png
AIGCIQA2023,aigciqa2023_Lafite_1538,AIGCIQA-084,Lafite,val,084-3.png
AIGCIQA2023,aigciqa2023_Lafite_1481,AIGCIQA-070,Lafite,train,070-2.png
AIGCIQA2023,aigciqa2023_Lafite_1452,AIGCIQA-063,Lafite,train,063-1.png
AIGCIQA2023,aigciqa2023_Lafite_1355,AIGCIQA-038,Lafite,train,038-4.png
AIGCIQA2023,aigciqa2023_Lafite_1219,AIGCIQA-004,Lafite,test,004-4.png
AIGCIQA2023,aigciqa2023_Lafite_1223,AIGCIQA-005,Lafite,train,005-4.png
AIGCIQA2023,aigciqa2023_Lafite_1271,AIGCIQA-017,Lafite,test,017-4.png
AIGCIQA2023,aigciqa2023_Lafite_1259,AIGCIQA-014,Lafite,test,014-4.png
AIGCIQA2023,aigciqa2023_Lafite_1409,AIGCIQA-052,Lafite,train,052-2.png
AIGCIQA2023,aigciqa2023_Lafite_1573,AIGCIQA-093,Lafite,val,093-2.png
AIGCIQA2023,aigciqa2023_Lafite_1437,AIGCIQA-059,Lafite,train,059-2.png
AIGCIQA2023,aigciqa2023_Lafite_1232,AIGCIQA-008,Lafite,train,008-1.png
AIGCIQA2023,aigciqa2023_Lafite_1313,AIGCIQA-028,Lafite,test,028-2.png
AIGCIQA2023,aigciqa2023_Lafite_1594,AIGCIQA-098,Lafite,train,098-3.png
AIGCIQA2023,aigciqa2023_Lafite_1487,AIGCIQA-071,Lafite,val,071-4.png
AIGCIQA2023,aigciqa2023_Lafite_1212,AIGCIQA-003,Lafite,test,003-1.png
AIGCIQA2023,aigciqa2023_Lafite_1441,AIGCIQA-060,Lafite,train,060-2.png
AIGCIQA2023,aigciqa2023_Lafite_1319,AIGCIQA-029,Lafite,val,029-4.png
AIGCIQA2023,aigciqa2023_Lafite_1255,AIGCIQA-013,Lafite,test,013-4.png
AIGCIQA2023,aigciqa2023_Lafite_1390,AIGCIQA-047,Lafite,train,047-3.png
AIGCIQA2023,aigciqa2023_Lafite_1567,AIGCIQA-091,Lafite,train,091-4.png
AIGCIQA2023,aigciqa2023_Lafite_1334,AIGCIQA-033,Lafite,train,033-3.png
AIGCIQA2023,aigciqa2023_Lafite_1388,AIGCIQA-047,Lafite,train,047-1.png
AIGCIQA2023,aigciqa2023_Lafite_1432,AIGCIQA-058,Lafite,train,058-1.png
AIGCIQA2023,aigciqa2023_Lafite_1263,AIGCIQA-015,Lafite,train,015-4.png
AIGCIQA2023,aigciqa2023_Lafite_1474,AIGCIQA-068,Lafite,train,068-3.png
AIGCIQA2023,aigciqa2023_Lafite_1335,AIGCIQA-033,Lafite,train,033-4.png
AIGCIQA2023,aigciqa2023_Lafite_1207,AIGCIQA-001,Lafite,train,001-4.png
AIGCIQA2023,aigciqa2023_Lafite_1562,AIGCIQA-090,Lafite,train,090-3.png
AIGCIQA2023,aigciqa2023_Lafite_1528,AIGCIQA-082,Lafite,train,082-1.png
AIGCIQA2023,aigciqa2023_Lafite_1520,AIGCIQA-080,Lafite,train,080-1.png
AIGCIQA2023,aigciqa2023_Lafite_1485,AIGCIQA-071,Lafite,val,071-2.png
AIGCIQA2023,aigciqa2023_Lafite_1403,AIGCIQA-050,Lafite,train,050-4.png
AIGCIQA2023,aigciqa2023_Lafite_1315,AIGCIQA-028,Lafite,test,028-4.png
AIGCIQA2023,aigciqa2023_Lafite_1272,AIGCIQA-018,Lafite,train,018-1.png
AIGCIQA2023,aigciqa2023_Lafite_1238,AIGCIQA-009,Lafite,train,009-3.png
AIGCIQA2023,aigciqa2023_Lafite_1439,AIGCIQA-059,Lafite,train,059-4.png
AIGCIQA2023,aigciqa2023_Lafite_1258,AIGCIQA-014,Lafite,test,014-3.png
AIGCIQA2023,aigciqa2023_Lafite_1373,AIGCIQA-043,Lafite,train,043-2.png
AIGCIQA2023,aigciqa2023_Lafite_1578,AIGCIQA-094,Lafite,test,094-3.png
AIGCIQA2023,aigciqa2023_Lafite_1446,AIGCIQA-061,Lafite,train,061-3.png
AIGCIQA2023,aigciqa2023_Lafite_1331,AIGCIQA-032,Lafite,train,032-4.png
AIGCIQA2023,aigciqa2023_Lafite_1284,AIGCIQA-021,Lafite,train,021-1.png
AIGCIQA2023,aigciqa2023_Lafite_1339,AIGCIQA-034,Lafite,train,034-4.png
AIGCIQA2023,aigciqa2023_Lafite_1456,AIGCIQA-064,Lafite,val,064-1.png
AIGCIQA2023,aigciqa2023_Lafite_1471,AIGCIQA-067,Lafite,train,067-4.png
AIGCIQA2023,aigciqa2023_Lafite_1387,AIGCIQA-046,Lafite,train,046-4.png
AIGCIQA2023,aigciqa2023_Lafite_1476,AIGCIQA-069,Lafite,test,069-1.png
AIGCIQA2023,aigciqa2023_Lafite_1529,AIGCIQA-082,Lafite,train,082-2.png
AIGCIQA2023,aigciqa2023_Lafite_1302,AIGCIQA-025,Lafite,val,025-3.png
AIGCIQA2023,aigciqa2023_Lafite_1289,AIGCIQA-022,Lafite,train,022-2.png
AIGCIQA2023,aigciqa2023_Lafite_1412,AIGCIQA-053,Lafite,val,053-1.png
AIGCIQA2023,aigciqa2023_Lafite_1367,AIGCIQA-041,Lafite,train,041-4.png
AIGCIQA2023,aigciqa2023_Lafite_1561,AIGCIQA-090,Lafite,train,090-2.png
AIGCIQA2023,aigciqa2023_Lafite_1246,AIGCIQA-011,Lafite,test,011-3.png
AIGCIQA2023,aigciqa2023_Lafite_1267,AIGCIQA-016,Lafite,train,016-4.png
AIGCIQA2023,aigciqa2023_Lafite_1386,AIGCIQA-046,Lafite,train,046-3.png
AIGCIQA2023,aigciqa2023_Lafite_1496,AIGCIQA-074,Lafite,train,074-1.png
AIGCIQA2023,aigciqa2023_Lafite_1217,AIGCIQA-004,Lafite,test,004-2.png
AIGCIQA2023,aigciqa2023_Lafite_1425,AIGCIQA-056,Lafite,train,056-2.png
AIGCIQA2023,aigciqa2023_Lafite_1358,AIGCIQA-039,Lafite,train,039-3.png
AIGCIQA2023,aigciqa2023_Lafite_1220,AIGCIQA-005,Lafite,train,005-1.png
AIGCIQA2023,aigciqa2023_Lafite_1530,AIGCIQA-082,Lafite,train,082-3.png
AIGCIQA2023,aigciqa2023_Lafite_1539,AIGCIQA-084,Lafite,val,084-4.png
AIGCIQA2023,aigciqa2023_Lafite_1249,AIGCIQA-012,Lafite,train,012-2.png
AIGCIQA2023,aigciqa2023_Lafite_1521,AIGCIQA-080,Lafite,train,080-2.png
AIGCIQA2023,aigciqa2023_Lafite_1270,AIGCIQA-017,Lafite,test,017-3.png
AIGCIQA2023,aigciqa2023_Lafite_1559,AIGCIQA-089,Lafite,val,089-4.png
AIGCIQA2023,aigciqa2023_Lafite_1575,AIGCIQA-093,Lafite,val,093-4.png
AIGCIQA2023,aigciqa2023_Lafite_1517,AIGCIQA-079,Lafite,train,079-2.png
AIGCIQA2023,aigciqa2023_Lafite_1297,AIGCIQA-024,Lafite,train,024-2.png
AIGCIQA2023,aigciqa2023_Lafite_1525,AIGCIQA-081,Lafite,test,081-2.png
AIGCIQA2023,aigciqa2023_Lafite_1312,AIGCIQA-028,Lafite,test,028-1.png
AIGCIQA2023,aigciqa2023_Lafite_1380,AIGCIQA-045,Lafite,train,045-1.png
AIGCIQA2023,aigciqa2023_Lafite_1552,AIGCIQA-088,Lafite,val,088-1.png
AIGCIQA2023,aigciqa2023_Lafite_1317,AIGCIQA-029,Lafite,val,029-2.png
AIGCIQA2023,aigciqa2023_Lafite_1346,AIGCIQA-036,Lafite,train,036-3.png
AIGCIQA2023,aigciqa2023_Lafite_1599,AIGCIQA-099,Lafite,train,099-4.png
AIGCIQA2023,aigciqa2023_Lafite_1510,AIGCIQA-077,Lafite,val,077-3.png
AIGCIQA2023,aigciqa2023_Lafite_1225,AIGCIQA-006,Lafite,train,006-2.png
AIGCIQA2023,aigciqa2023_Lafite_1551,AIGCIQA-087,Lafite,train,087-4.png
AIGCIQA2023,aigciqa2023_Lafite_1489,AIGCIQA-072,Lafite,train,072-2.png
AIGCIQA2023,aigciqa2023_Lafite_1589,AIGCIQA-097,Lafite,val,097-2.png
AIGCIQA2023,aigciqa2023_Lafite_1340,AIGCIQA-035,Lafite,test,035-1.png
AIGCIQA2023,aigciqa2023_Lafite_1402,AIGCIQA-050,Lafite,train,050-3.png
AIGCIQA2023,aigciqa2023_Lafite_1537,AIGCIQA-084,Lafite,val,084-2.png
AIGCIQA2023,aigciqa2023_Lafite_1211,AIGCIQA-002,Lafite,train,002-4.png
AIGCIQA2023,aigciqa2023_Lafite_1563,AIGCIQA-090,Lafite,train,090-4.png
AIGCIQA2023,aigciqa2023_Lafite_1558,AIGCIQA-089,Lafite,val,089-3.png
AIGCIQA2023,aigciqa2023_Lafite_1351,AIGCIQA-037,Lafite,train,037-4.png
AIGCIQA2023,aigciqa2023_Lafite_1494,AIGCIQA-073,Lafite,train,073-3.png
AIGCIQA2023,aigciqa2023_Lafite_1383,AIGCIQA-045,Lafite,train,045-4.png
